"","player_name","overall_rating","player_api_id","sum_gk","Number_of_appearances","leagues_played"
"6404","Robbert Te Loeke",62,143923,308,2,1
"6405","Soufiane Dadda",64,143939,56,1,1
"6406","Rajiv van La Parra",68,143945,69,49,2
"6407","Efe Ambrose",70,144989,64,97,1
"6408","Shinji Kagawa",83,144993,50,126,2
"6409","Sung-Yueng Ki",77,144996,146,140,2
"6410","Marko Jovanovic",66,144998,46,45,1
"6411","Nenad Tomovic",78,144999,126,140,1
"6412","Shaun Cummings",69,145002,128,9,1
"6413","Marcos Paulo",69,145020,125,91,1
"6414","Jean-Jacques Gosso",74,145039,138,54,1
"6415","Helder",66,145058,33,20,1
"6416","Sylvio Ronny Rodelin",71,145061,121,79,2
"6417","Jorge Claros",67,145063,47,39,1
"6418","Tripy Makonda",68,145066,134,18,2
"6419","Jean-Ecudes Maurice",73,145067,106,3,1
"6420","Robin Previtali",62,145068,46,6,1
"6421","Franck Tabanou",77,145070,140,184,1
"6422","Benjamin Huebner",74,145536,55,30,1
"6423","Dennis Daube",68,145538,126,7,1
"6424","Stephan Hain",67,145545,99,6,1
"6425","Kevin Trapp",82,145550,406,149,2
"6426","Roman Neustaedter",77,145551,122,169,1
"6427","Anderson",76,145561,120,73,1
"6428","Fellipe Bastos",72,145583,136,2,1
"6429","Tengarrinha",69,145584,85,75,1
"6430","Stijn Wuytens",69,145586,144,95,2
"6431","Jose Luis Fernandez",71,146768,56,1,1
"6432","Joel Ward",76,146830,99,104,1
"6433","Carlao",70,147351,116,108,1
"6434","Bryan Linssen",72,147594,51,136,1
"6435","Maikel Kieftenbeld",70,147600,48,132,1
"6436","Wout Droste",70,147601,58,77,1
"6437","Fallou Diagne",76,147614,105,90,2
"6438","Michal Janota",65,147616,65,62,1
"6439","Sascha Bigalke",69,147717,128,1,1
"6440","Said Husejinovic",67,147722,135,1,1
"6441","Leon Balogun",73,147726,104,34,1
"6442","Luiz Gustavo",83,147729,139,198,1
"6443","Taner Yalcin",70,147731,129,14,1
"6444","Richard Sukuta-Pasu",69,147732,117,29,2
"6445","Mohamed Amsif",71,147733,351,25,1
"6446","Alexander Esswein",75,147735,56,77,1
"6447","Marley Watkins",67,147877,116,44,1
"6448","Josip Ilicic",80,147951,52,138,1
"6449","Marvin Martin",80,147958,136,172,1
"6450","Yoric Ravet",72,147959,124,97,2
"6451","Bakary Soro",68,147960,117,30,1
"6452","Emil Drozdowicz",60,147980,54,10,1
"6453","Carlos Olascuaga",68,148153,53,3,1
"6454","Joachim Mununga",66,148286,124,62,1
"6455","Yohan Brouckaert",63,148289,45,10,1
"6456","Mvuezolo Muscal Musumbu",54,148292,119,10,1
"6457","Benjamin Lambot",63,148294,45,19,1
"6458","Mario Matos",56,148297,278,2,1
"6459","Cheikhou Kouyate",76,148302,135,149,2
"6460","Sven De Volder",49,148308,248,7,1
"6461","Gregory Delwarte",60,148311,302,2,1
"6462","Dimitri Daeselaire",64,148313,125,38,1
"6463","Anele Ngcongca",74,148314,131,153,2
"6464","Christian Benteke",82,148315,104,149,2
"6465","Kristof van Hout",67,148325,334,52,1
"6466","Rob Claeys",52,148326,124,1,1
"6467","Istvan Bakx",65,148327,116,8,1
"6468","Elimane Coulibaly",69,148329,120,89,1
"6469","Anthony Moris",65,148331,326,3,1
"6470","Mehdi Carcela-Gonzalez",76,148335,124,66,2
"6471","Joerie Dequevy",64,148336,138,54,1
"6472","Jeroen Vanthournout",60,148338,72,19,1
"6473","Marian Kello",72,148483,349,114,1
"6474","Vytautas Andriuskevicius",68,148487,61,81,2
"6475","Jose Baxter",73,148790,119,1,1
"6476","Kieran Agard",67,148792,91,3,1
"6477","Abdoulwahid Sissoko",69,148827,49,50,2
"6478","Vincent Manceau",70,148828,123,27,1
"6479","Romero Regales",63,148829,58,4,1
"6480","Benjamin Andre",73,148830,115,130,1
"6481","Yannick Sagbo",73,148832,98,70,2
"6482","Jordan Spence",67,148904,112,2,1
"6483","Joel Thomas",56,148905,102,13,1
"6484","Stuart O'Keefe",67,148909,114,3,1
"6485","Kevin Diaz",65,148948,112,7,1
"6486","Ahmed Soukouna",53,148953,101,1,1
"6487","Marcelo Toscano",75,148955,67,54,1
"6488","Jaycee Okwunwanne",66,148960,112,4,1
"6489","Rui Miguel",67,148974,52,18,2
"6490","Toko Nzuzi",69,149006,110,121,1
"6491","Lamine Gassama",72,149031,122,124,1
"6492","Xavier Luissint",64,149140,46,13,1
"6493","Denis Odoi",72,149150,126,127,1
"6494","Koen Weuts",63,149173,44,36,1
"6495","Frederik Frans",66,149174,61,61,2
"6496","Geoffrey Cabeke",60,149206,54,10,1
"6497","Nathan Kabasele",68,149211,47,16,2
"6498","Christian Kabasele",75,149219,61,58,1
"6499","Rachid Bourabia",67,149258,39,73,1
"6500","Tom Muyters",64,149260,320,29,2
"6501","Karim Belhocine",66,149279,125,92,1
"6502","Fredric Brillant",67,149334,64,68,1
"6503","Mikael Seoudi",63,149345,62,6,1
"6504","Rudy Saintini",53,149367,113,11,1
"6505","Lucas Mendes",76,149583,58,43,1
"6506","Ariel Nahuelpan",74,149584,111,20,1
"6507","Douglas",70,149845,124,38,1
"6508","Cuco Martina",71,149855,67,103,2
"6509","Roald van Hout",60,149856,43,5,1
"6510","Jordan Bowery",63,149895,129,5,1
"6511","Marco Terrazzino",69,149909,77,1,1
"6512","Jordon Mutch",72,149917,133,46,1
"6513","Orlando Sa",72,149947,98,31,3
"6514","Filipe Goncalves",69,149949,60,72,1
"6515","Josa",64,149950,56,1,1
"6516","Ozeia",69,149952,117,54,1
"6517","Leandro Tatu",69,149953,51,27,1
"6518","Miguel Castro",63,149959,101,28,1
"6519","Nicolas N'Koulou",81,149962,137,230,1
"6520","Francois Affolter",70,150007,119,160,2
"6521","Daniel Kabir Mustafa",66,150018,129,19,1
"6522","Teti",67,150019,143,2,1
"6523","Rui Varela",69,150020,113,14,1
"6524","Karl-Johan Johnsson",70,150021,359,28,1
"6525","Fernando Alexandre",73,150024,145,174,1
"6526","Goncalo Santos",74,150025,49,55,1
"6527","Eder",79,150026,114,106,3
"6528","Diogo Luis",52,150031,99,1,1
"6529","Sandro",67,150036,125,20,1
"6530","Braga",73,150038,140,95,1
"6531","Paulo Tavares",71,150039,83,70,1
"6532","Maicon",80,150041,137,120,1
"6533","Pajetat Douglas",63,150044,319,2,1
"6534","Ruben Micael",79,150045,146,124,2
"6535","Igor Pita",62,150046,56,1,1
"6536","Joao Aurelio",74,150047,131,139,1
"6537","Rossetto Michel Simplicio",66,150053,123,25,1
"6538","Baiano",77,150064,126,151,1
"6539","Daniel Elias Araujo Maykon",69,150065,136,50,1
"6540","Giovanaz Assis",69,150066,341,18,1
"6541","Theo Weeks,24",67,150068,132,24,1
"6542","Marcio Paiva",66,150077,326,19,1
"6543","Miguel Lopes",76,150080,129,97,3
"6544","Silvio",76,150081,134,97,2
"6545","Andre Vilas Boas",69,150082,137,87,1
"6546","Tarantini",74,150083,129,164,1
"6547","Domagoj Pusic",56,150084,54,4,1
"6548","Jose Semedo",57,150085,122,5,1
"6549","Wires",68,150091,134,102,1
"6550","Eduardo Salvio",80,150093,131,96,2
"6551","Marko Vejinovic",77,150119,137,144,1
"6552","Fabio",76,150176,143,35,1
"6553","Leon Broekhof",64,150199,49,18,1
"6554","Luuk de Jong",79,150201,123,160,3
"6555","Soufian El Hassnaoui",64,150203,54,25,1
"6556","Kai van Hese",61,150206,135,11,1
"6557","Bogdan Milic",66,150209,97,20,1
"6558","Darley",69,150210,345,5,1
"6559","Norichio Nieveld",65,150211,49,60,1
"6560","Mitchell Schet",68,150213,53,58,1
"6561","Dennis Telgenkamp",65,150217,322,24,1
"6562","Jeroen Zoet",79,150236,396,162,1
"6563","Maciej Wilusz",67,150239,66,55,1
"6564","Joey Godee",63,150240,60,27,2
"6565","Eloy Room",74,150242,369,113,1
"6566","Nicky Kuiper",68,150243,123,18,1
"6567","Furdjel Narsingh",68,150248,55,45,1
"6568","Pedro Rodriguez",85,150250,146,160,2
"6569","James Dayton",70,150260,51,56,1
"6570","Andre Fontes",70,150267,97,31,1
"6571","Andre Almeida",76,150268,99,73,1
"6572","Junior Negrao",65,150271,46,16,2
"6573","Tiago Almeida",65,150272,60,2,1
"6574","Nelson Pedroso",65,150275,54,56,1
"6575","Chumbinho",64,150279,135,4,1
"6576","Tomas Pekhart",74,150292,105,59,1
"6577","Sebastian Dubarbier",75,150296,134,65,2
"6578","Lacina Traore",78,150297,59,14,1
"6579","Joao Real",71,150299,116,113,1
"6580","Fabio Faria",72,150313,135,32,1
"6581","Michel",76,150316,121,72,1
"6582","Reguila",59,150318,116,10,1
"6583","David Caiado",65,150320,81,8,2
"6584","Lionn",72,150322,129,114,1
"6585","Ander Iturraspe",81,150323,119,133,1
"6586","Juanan",67,150327,46,13,1
"6587","Piscu",69,150328,101,19,2
"6588","Jose Maria Callejon",81,150330,117,195,2
"6589","Federico Casarini",73,150388,135,41,1
"6590","Massimo Coda",66,150389,59,9,1
"6591","Andrea Catellani",72,150393,138,4,1
"6592","Diego Farias",71,150395,114,23,1
"6593","Alex",78,150396,99,15,1
"6594","Libor Kozak",75,150401,114,27,2
"6595","Guido Marilungo",74,150407,121,27,1
"6596","Gianluca Sansone",74,150410,80,21,1
"6597","Andrea Mei",64,150435,118,9,1
"6598","Andrea Seculin",69,150464,339,3,1
"6599","Davide Santon",78,150466,129,130,2
"6600","Ettore Mendicino",64,150468,113,1,1
"6601","Lora",76,150480,125,121,1
"6602","Pablo",69,150491,140,6,1
"6603","Dimas Delgado",71,150498,141,18,1
"6604","Eran Zahavi",76,150509,57,11,1
"6605","Samuel Yeboah",65,150510,124,5,1
"6606","Javan Vidal",67,150517,136,9,1
"6607","Tom Taiwo",62,150518,140,41,1
"6608","Pierre-Emerick Aubameyang",84,150565,115,181,2
"6609","Oscar Sielva",68,150573,143,2,1
"6610","Jesus Rueda",73,150574,148,59,1
"6611","Bart Vriends",65,150589,59,63,1
"6612","Gevero Markiet",67,150590,61,43,1
"6613","Liam Cooper",69,150591,109,1,1
"6614","Craig Noone",72,150596,122,13,1
"6615","Nile Ranger",69,150613,113,1,1
"6616","Jordi Feliu Xumetra",74,150632,123,35,1
"6617","Baltasar Rigo",66,150641,124,1,1
"6618","Jonathan Pereira",75,150644,138,61,1
"6619","Edu Bedia",68,150647,136,9,1
"6620","Sergio Canales",79,150649,141,97,1
"6621","Kamil Glik",82,150670,91,184,2
"6622","David Mendes",64,150707,124,28,2
"6623","Antonio Amaya",77,150731,131,86,1
"6624","Manuel Lillo Castellano",72,150735,47,35,1
"6625","Jose Catala",73,150737,136,23,1
"6626","Jordi Alba",84,150739,138,150,1
"6627","Jeffrey Rijsdijk",66,150745,124,29,1
"6628","Andrea Mutombo",60,150746,49,12,1
"6629","Etrit Berisha",74,150747,366,34,1
"6630","Jaime",69,150754,133,14,2
"6631","Fakhreddine Galbi",62,150761,128,8,1
"6632","Bernardo",76,150764,59,42,1
"6633","Pedro Botelho",73,150769,132,25,2
"6634","Miku",74,150770,124,99,2
"6635","Marcin Budzinski",66,150809,126,107,1
"6636","Txema Anibarro",70,150824,48,12,1
"6637","Francisco Sutil",68,150831,60,4,1
"6638","Gaizka Toquero",74,150832,126,83,1
"6639","Valentin Roberge",74,150833,51,93,3
"6640","Thimothee Kolodziejczak",74,150869,137,124,2
"6641","Wakaso Mubarak",76,150872,127,39,2
"6642","Caiuby",73,150922,113,31,1
"6643","Ivan Obradovic",73,150968,141,82,2
"6644","Ryan McGivern",64,150969,116,56,1
"6645","John Boye",72,151009,134,52,1
"6646","Thiago Cionek",70,151050,121,86,2
"6647","Dani Benitez",74,151058,77,38,1
"6648","Coke",80,151063,138,107,1
"6649","Pablo Cendros",72,151075,130,60,2
"6650","Alejandro Bergantinos",74,151079,128,93,1
"6651","Dmitriy Verkhovtsov",65,154192,58,5,1
"6652","Matthieu Saunier",67,154228,58,42,1
"6653","Christopher Glombard",70,154229,48,36,1
"6654","Gregory Sertic",77,154230,143,100,1
"6655","Grzegorz Krychowiak",82,154232,50,124,2
"6656","Paul Bastien Lasne",73,154233,121,89,1
"6657","Miroslav Stoch",79,154235,138,31,1
"6658","Alessandro Crescenzi",65,154238,50,9,1
"6659","Andrea Bertolacci",77,154239,129,119,1
"6660","Luca Caldirola",74,154245,47,80,2
"6661","Joel Chukwuma Obi",77,154246,133,29,1
"6662","Mattia Destro",79,154249,124,100,1
"6663","Xavier Torres",76,154256,131,125,1
"6664","Sergio Busquets",86,154257,146,213,1
"6665","Jeffren Suarez",77,154259,136,25,2
"6666","Oliver Klaus",55,154261,264,9,1
"6667","Pedro Mendes",73,154264,49,51,3
"6668","Andre Martins",76,154265,58,46,1
"6669","Diogo Amado",72,154267,52,91,1
"6670","Wilson Eduardo",76,154268,56,90,2
"6671","Martin Kelly",77,154271,118,64,1
"6672","Nathan Eccleston",68,154273,101,6,1
"6673","Cedric D'Ulivo",68,154276,124,43,1
"6674","Jordan Ayew",76,154280,111,121,2
"6675","Boubacar Diabang Dialiba",70,154433,137,56,2
"6676","Mana Dembele",66,154856,101,6,1
"6677","Fabrice N'Sakala",71,154867,55,42,2
"6678","Pavel Komolov",61,154911,89,18,1
"6679","Roland Gigolaev",64,154928,37,22,1
"6680","Mikel Balenziaga",79,154938,127,151,1
"6681","Anestis Argyriou",62,154941,35,8,1
"6682","Gueida Fofana",76,154949,112,51,1
"6683","Adrian Basta",65,154950,62,43,1
"6684","Hugo Bargas",66,154979,54,16,1
"6685","Federico Fernandez",78,155050,63,106,3
"6686","Beshart Abdurahimi",69,155052,45,9,1
"6687","Thiago Ribeiro",76,155056,134,44,1
"6688","Juan Cuadrado",83,155066,141,139,2
"6689","Alexandre Barthe",65,155075,57,10,1
"6690","Alex MacDonald",62,155122,103,6,1
"6691","Harry Arter",73,155129,43,21,1
"6692","Angelo da Costa",71,155246,350,45,1
"6693","Francesco Caputo",70,155254,98,5,1
"6694","Bartosz Salamon",70,155256,57,1,1
"6695","Omar El Kaddouri",77,155257,40,51,1
"6696","Gabriele Angella",73,155260,127,12,1
"6697","Robert Gucher",70,155262,127,15,1
"6698","Marcus Diniz",69,155268,118,20,2
"6699","Marco Calderoni",67,155273,126,1,1
"6700","Masahudu Alhassan",65,155278,49,2,1
"6701","Nicolas Martin Gorobsov",68,155297,135,1,1
"6702","Neven Markovic",64,155348,66,5,1
"6703","Viktor Genev",56,155350,47,6,1
"6704","Radosav Petrovic",73,155355,51,10,1
"6705","Milos Obradovic",60,155359,43,6,1
"6706","Mark Davies",75,155384,143,51,1
"6707","Bastian Oczipka",75,155534,132,127,1
"6708","Kevin Gomis",70,155548,71,83,2
"6709","Piotr Tomasik",64,155611,132,48,1
"6710","Ryad Boudebouz",77,155623,135,228,1
"6711","Mateusz Machaj",64,155638,53,55,1
"6712","Denis Oliynyk",71,155639,57,40,1
"6713","Adem Ljajic",81,155738,137,103,1
"6714","Aleksandar Miljkovic",70,155739,47,7,1
"6715","Aaron Cresswell",74,155782,121,75,1
"6716","Matt Ritchie",74,155913,99,34,1
"6717","Ben Amos",67,155936,337,1,1
"6718","Joseph Bennett",68,156007,120,24,1
"6719","Jordan Henderson",79,156008,134,193,1
"6720","Steve Cook",72,156013,113,36,1
"6721","Shaun Hutchinson",71,156019,127,118,1
"6722","Keko",73,156097,125,43,2
"6723","Amine Linganzi",70,156105,117,1,1
"6724","Tomas Vaclik",75,156175,380,62,1
"6725","Aleksandar Tonev",67,156534,51,59,4
"6726","Kostas Lamprou",69,156546,347,81,1
"6727","Eliaquim Mangala",81,156551,131,142,3
"6728","Sergio Padt",74,156553,362,97,2
"6729","Nelson Oliveira",74,156556,129,41,4
"6730","Mamadou Samassa",72,156664,356,28,1
"6731","Maxime Chanot",73,156693,56,53,1
"6732","Miguel da Silva Jorge Bruno",61,156714,312,1,1
"6733","Mathieu Philippe Peybernes",72,156716,106,104,1
"6734","Douglas Costa",83,156726,54,23,1
"6735","Sandro",81,156727,142,82,1
"6736","Kevin Greg Wattamaleo",66,156770,47,25,1
"6737","Fabian Rinaudo",78,156793,66,49,2
"6738","Lyle Taylor",64,156937,60,27,1
"6739","Markus Henriksen",75,157101,103,91,1
"6740","Mushaga Bakenga",68,157102,101,21,1
"6741","Daniel Mojsov",60,157249,62,9,1
"6742","Gotoku Sakai",74,157252,50,105,1
"6743","Zeljko Brkic",78,157284,382,85,1
"6744","Nemanja Pejcinovic",76,157288,132,113,2
"6745","Vujadin Savic",68,157289,53,8,1
"6746","Adam Bogdan",73,157303,364,25,1
"6747","Itay Shechter",74,157369,44,33,3
"6748","Benoit Poulain",72,157375,115,42,1
"6749","Manasse Enza-Yamissi",64,157376,40,17,1
"6750","Vladimir Volkov",67,157490,53,15,2
"6751","William Remy",72,157560,52,27,1
"6752","Steven Joseph-Monrose",69,157561,126,47,2
"6753","Guram Kashia",77,157630,49,175,1
"6754","Christian Eriksen",84,157723,138,189,2
"6755","Gylfi Sigurdsson",79,157729,135,124,2
"6756","Juhani Ojala",66,157788,46,17,1
"6757","Moise Brou Apanga",72,157806,126,28,1
"6758","Nathaniel Clyne",81,157838,125,122,1
"6759","Vaso Vasic",68,157856,340,44,1
"6760","Yohan Mollo",76,157859,135,125,2
"6761","Frederic Duplus",65,157860,133,9,1
"6762","Alex Sandro",82,157865,136,98,2
"6763","Marco Natanel Torsiglieri",76,157869,57,39,2
"6764","Carreno Enrique Javier",60,157899,109,1,1
"6765","Jagos Vukovic",74,157901,127,26,1
"6766","Samuel Atrous",61,157955,312,1,1
"6767","Joel Tillema",59,158201,127,1,1
"6768","Timothy Chandler",74,158234,50,118,1
"6769","Jonathan Page",64,158235,90,6,1
"6770","Kyle Benedictus",60,158237,43,24,1
"6771","Andreas Wittwer",65,158253,58,115,1
"6772","Vaclav Kadlec",72,158257,128,17,1
"6773","Dorlan Pabon",76,158263,64,30,2
"6774","Dario Vujicevic",68,158278,135,44,1
"6775","Tomasz Cywka",70,158284,132,8,1
"6776","Robert Beric",74,158297,70,7,1
"6777","Michail Antonio",75,158545,114,23,1
"6778","Luciano Narsingh",77,158581,114,128,1
"6779","Pawel Wojciechowski",65,158582,119,4,2
"6780","Paulo Regula",69,158783,137,20,1
"6781","Liam Smith",57,158818,45,5,1
"6782","Darryl Lachman",72,158841,120,85,1
"6783","Lopes Cruz Daniel",66,158844,137,43,1
"6784","Pape Abdou Paye",68,158845,58,8,1
"6785","Adam Sarota",68,158861,139,35,1
"6786","Jan Kirchhoff",75,158879,114,64,2
"6787","Ermir Lenjani",69,158886,54,58,2
"6788","Magaye Gueye",73,158962,139,10,2
"6789","Mateusz Klich",72,159342,108,82,2
"6790","Ousmane Coulibaly",65,159352,97,36,1
"6791","Temitope Ayoluwa Obadeyi",69,159373,108,44,2
"6792","Orhan Ademi",67,159386,58,8,1
"6793","Douglao",76,159394,54,35,2
"6794","Mateo Pavlovic",68,159452,54,3,1
"6795","Celso Ortiz",74,159465,135,65,1
"6796","Francis Coquelin",79,159594,128,71,3
"6797","Emmanuel Frimpong",72,159596,114,10,1
"6798","Rui Fonte",73,159598,113,37,2
"6799","Andrea Mazzarani",68,159606,136,10,1
"6800","Conrad Balatoni",63,159663,59,93,1
"6801","Jonathon Routledge",61,159803,131,34,1
"6802","Kyle Walker",79,159833,126,164,1
"6803","Gaetan Charbonnier",72,159839,112,70,1
"6804","Kelvin Leerdam",71,159854,132,132,1
"6805","Jonathan Franks",63,159856,106,18,1
"6806","Xabier Etxeita",77,159881,113,61,1
"6807","Kevin Theophile-Catherine",74,159882,104,172,2
"6808","Yohan Thuram Ulien",74,159883,363,70,2
"6809","Victor Ramos",70,159888,127,22,1
"6810","Yannick Bolasie",77,160194,132,77,1
"6811","Denis Stracqualursi",72,160196,52,7,1
"6812","Mostapha El Kabir",75,160211,123,10,2
"6813","Alassane Toure",67,160220,63,21,1
"6814","Yoann Andreu",71,160222,114,48,1
"6815","Jack Colback",76,160243,141,156,1
"6816","Ryan Scully",57,160367,280,9,1
"6817","Sidney Govou",83,160370,151,50,1
"6818","Adam Smith",70,160447,47,22,1
"6819","Ryan Mason",75,160448,124,37,1
"6820","Vasyl Pryima",66,160460,40,3,1
"6821","Nathaniel Wedderburn",58,160495,128,8,1
"6822","Junior Stanislas",73,160496,132,39,1
"6823","Steven Saunders",67,160568,114,57,1
"6824","Toby Alderweireld",82,160599,141,199,3
"6825","Cedric Soares",78,160627,60,113,2
"6826","Vitor Bastos",66,160628,72,5,1
"6827","Tom Cleverley",78,160713,137,109,1
"6828","Jaume Costa",78,160844,120,77,1
"6829","Carles Martinez",65,160845,41,30,1
"6830","David Moser",56,160901,281,6,1
"6831","Tom van Weert",71,160906,61,63,1
"6832","Andrew Little",61,160936,117,8,1
"6833","Frank Olijve",62,160955,51,1,1
"6834","Daley Blind",81,161012,135,163,2
"6835","Harm Zeinstra",64,161014,320,9,1
"6836","Iago Falque",79,161015,141,67,2
"6837","Marcos Rojo",81,161035,52,84,2
"6838","Youssef El Arabi",76,161291,132,144,2
"6839","Stephan El Shaarawy",83,161328,123,77,2
"6840","Diego Contento",73,161396,128,82,2
"6841","Ciaran Clark",77,161414,125,119,1
"6842","Barry Bannan",75,161415,141,50,1
"6843","Emmanuel Riviere",75,161420,108,110,2
"6844","Joshua Guilavogui",79,161421,134,124,2
"6845","Aaron Taylor-Sinclair",65,161644,49,36,1
"6846","Jose Canas",78,161651,133,95,2
"6847","Enock Kofi Adu",72,161655,114,3,1
"6848","Ciro Immobile",80,161660,122,74,3
"6849","Isaac Cofie",73,161661,48,64,1
"6850","Dejan Lazarevic",71,161662,130,9,1
"6851","Rodney Strasser",72,161682,139,10,1
"6852","Konstantinos Manolas",83,161683,95,66,1
"6853","Ronnie Reniers",64,161933,50,9,1
"6854","Victor Palsson",69,161937,119,71,2
"6855","Jose Angel",75,162497,127,103,3
"6856","Gavin Gunning",70,162548,106,111,1
"6857","Aaron Doran",71,162549,125,104,1
"6858","Danny Latza",74,162679,101,21,1
"6859","Sandro Sirigu",67,162680,86,1,1
"6860","Eugenio Lamanna",71,162885,353,19,1
"6861","Stophira Sunzu",71,162914,60,27,1
"6862","Bengali-Fode Koita",69,163160,109,23,1
"6863","Rick ten Voorde",67,163161,99,53,1
"6864","Danny Verbeek",68,163165,58,43,1
"6865","Vladimir Weiss",79,163199,132,55,4
"6866","James Chester",72,163200,116,54,1
"6867","Gael Kakuta",76,163205,110,72,4
"6868","Josh Thompson",60,163206,106,16,1
"6869","Kris Doolan",65,163215,49,64,1
"6870","Aaron Muirhead",63,163222,38,21,1
"6871","Bart Biemans",67,163227,113,142,1
"6872","Jamie Ness",69,163228,107,11,1
"6873","Paddy John",59,163229,104,1,1
"6874","Manu Torres",67,163236,135,20,1
"6875","David Abdul",58,163254,125,2,1
"6876","Luigi Sepe",73,163255,355,31,1
"6877","Emerson",73,163557,49,30,1
"6878","Karl Darlow",68,163604,338,9,1
"6879","Pele",76,163605,97,68,1
"6880","Niek Vossebelt",66,163608,46,29,1
"6881","Uros Delic",68,163613,50,8,1
"6882","Luka Milivojevic",74,163616,56,3,1
"6883","Dorde Cotra",65,163618,63,93,1
"6884","Lee Cox",66,163641,49,29,1
"6885","Fernando Varela",65,163665,48,38,1
"6886","Ivan Perisic",82,163670,141,146,3
"6887","Moussa Koita",61,163674,120,7,1
"6888","Ivo Pinto",74,163815,63,34,2
"6889","Josue",77,163824,66,63,2
"6890","Ricardo Dias",69,163827,52,45,1
"6891","Ramon Arcas",63,163830,55,1,1
"6892","Sergio Oliveira",75,163835,147,51,2
"6893","Alex",75,163838,118,24,1
"6894","Andre Claro",71,163839,60,66,1
"6895","Caetano",69,163840,46,40,1
"6896","Julio Cesar",76,163843,380,38,2
"6897","Cristiano",68,163887,337,27,1
